osmid,latitude,longitude
42819842,40.773515,-73.771171
42819851,40.7524343,-73.7647247
42819853,40.7508153,-73.7640029
42819859,40.747499,-73.762528
42819867,40.708287,-73.74238
42819869,40.707299,-73.742014
42819876,40.714499,-73.744215
42819878,40.713312,-73.743996
42819881,40.713061,-73.743948
42819884,40.712006,-73.743742
42819888,40.711116,-73.743566
42819900,40.746988,-73.76228
42819901,40.745721,-73.761683
42819905,40.743653,-73.760704
42819908,40.741895,-73.75987
42819911,40.740533,-73.759221
42819915,40.769738,-73.770169
42819919,40.768602,-73.769849
42819922,40.767079,-73.769406
42819925,40.765814,-73.769048
42819928,40.764695,-73.768725
42819943,40.7268158,-73.7500403
42819946,40.725764,-73.748917
42819949,40.723639,-73.746662
42819952,40.722529,-73.74548
42819958,40.720417,-73.743233
42819963,40.72003,-73.742816
42819967,40.718412,-73.741663
42819970,40.7171426,-73.7407746
42819982,40.77926,-73.773722
42819985,40.777804,-73.772903
42819989,40.77609,-73.772338
42819991,40.77439,-73.7717783
42820004,40.5959708,-73.7676443
42820019,40.708911,-73.863508
42820021,40.709857,-73.861673
42820039,40.7360494,-73.8913811
42820046,40.737597,-73.894139
42820067,40.723463,-73.735763
42820069,40.723887,-73.73384
42820073,40.724289,-73.732022
42820080,40.72464,-73.73043
42820085,40.72518,-73.728005
42820098,40.7892659,-73.8518188
42820100,40.7893069,-73.8506447
42820104,40.789339,-73.8497523
42820107,40.7893753,-73.8488805
42820109,40.7894249,-73.847984
42820117,40.7894161,-73.8446502
42820121,40.7893898,-73.8437396
42820126,40.7893596,-73.8428011
42820130,40.7893251,-73.8418781
42820134,40.7892914,-73.840947
42820136,40.7892584,-73.8400067
42820138,40.7892298,-73.839086
42820153,40.7915061,-73.822598
42820156,40.7919769,-73.8205782
42820159,40.792355,-73.818876
42820165,40.792666,-73.817485
42820171,40.793121,-73.815514
42820176,40.793648,-73.813233
42820178,40.7938132,-73.8125164
42820181,40.7940141,-73.8116394
42820196,40.793497,-73.804268
42820201,40.793131,-73.799751
42820204,40.792958,-73.797621
42820214,40.559501,-73.915983
42820217,40.5593221,-73.9135534
42820230,40.687227,-73.821615
42820232,40.685138,-73.820593
42820238,40.683002,-73.819544
42820243,40.68126,-73.818678
42820247,40.679507,-73.817834
42820249,40.677765,-73.8169628
42820252,40.676023,-73.816127
42820255,40.675682,-73.815992
42820259,40.79232,-73.845417
42820263,40.791654,-73.845449
42820280,40.786837,-73.8456999
42820284,40.7860135,-73.8457469
42820289,40.7854088,-73.8457744
42820293,40.7849111,-73.8457949
42820299,40.7832271,-73.8458533
42820302,40.7816842,-73.8459426
42820304,40.780857,-73.845986
42820309,40.780151,-73.846026
42820319,40.7786098,-73.846113
42820326,40.7769167,-73.846199
42820336,40.7766817,-73.846219
42820347,40.66549,-73.819526
42820352,40.6663935,-73.8192442
42820359,40.6682311,-73.8186711
42820367,40.670045,-73.818108
42820374,40.6718644,-73.8175396
42820380,40.673677,-73.816972
42820390,40.7731137,-73.8464202
42820392,40.771937,-73.846489
42820395,40.7713275,-73.846525
42820400,40.7696325,-73.8466245
42820412,40.7046987,-73.8300189
42820413,40.7020622,-73.8288463
42820416,40.7005185,-73.8281785
42820424,40.603864,-73.745579
42820426,40.604955,-73.745857
42820429,40.607083,-73.746356
42820432,40.607583,-73.746472
42820437,40.608361,-73.746659
42820442,40.609109,-73.746841
42820450,40.594974,-73.743701
42820455,40.596034,-73.744009
42820459,40.5965677,-73.7441746
42820462,40.597427,-73.744432
42820466,40.59787,-73.744551
42820470,40.5981398,-73.7446091
42820472,40.598391,-73.744659
42820475,40.598827,-73.744755
42820478,40.599064,-73.744805
42820480,40.600203,-73.745043
42820483,40.600721,-73.745151
42820485,40.601299,-73.745267
42820487,40.601955,-73.745405
42820490,40.6027074,-73.7456483
42820493,40.603403,-73.74574
42820504,40.604037,-73.760652
42820506,40.604112,-73.759956
42820514,40.6004488,-73.7470013
42820516,40.601039,-73.747637
42820522,40.601935,-73.748749
42820526,40.60259,-73.749705
42820531,40.602893,-73.750355
42820535,40.603273,-73.751051
42820540,40.603603,-73.751746
42820543,40.603809,-73.752121
42820546,40.60426,-73.75285
42820550,40.604569,-73.753538
42820553,40.604783,-73.753999
42820559,40.604978,-73.754419
42820566,40.6053378,-73.7552818
42820570,40.605619,-73.756651
42820575,40.606029,-73.758773
42820578,40.60609,-73.759103
42820582,40.606228,-73.759776
42820585,40.6064566,-73.7609832
42820589,40.6065318,-73.7613021
42820591,40.6069289,-73.7619386
42820594,40.6081716,-73.7640214
42820597,40.608833,-73.765146
42820604,40.610255,-73.767484
42820605,40.61058,-73.768026
42820610,40.6111,-73.768889
42820613,40.611827,-73.770095
42820617,40.6118876,-73.7701917
42820621,40.6123,-73.770887
42820628,40.612673,-73.771504
42820640,40.668986,-73.761543
42820642,40.667772,-73.7619
42820649,40.712248,-73.779281
42820651,40.711121,-73.778905
42820654,40.710113,-73.778576
42820656,40.7089009,-73.7781933
42820661,40.66774,-73.761686
42820668,40.7088242,-73.778677
42820670,40.70805,-73.778385
42820672,40.7076855,-73.7782571
42820676,40.713636,-73.779726
42820678,40.7133068,-73.7796157
42820686,40.608769,-73.767778
42820687,40.6092639,-73.7671835
42820696,40.592192,-73.768993
42820704,40.777646,-73.920263
42820708,40.776934,-73.919258
42820818,40.713778,-73.825011
42820836,40.7446215,-73.9326468
42820840,40.7427644,-73.9330126
42820842,40.740921,-73.9333803
42820844,40.739273,-73.933709
42820847,40.738332,-73.933921
42820854,40.715727,-73.741753
42820856,40.715626,-73.741385
42820859,40.715331,-73.740281
42820861,40.714941,-73.738847
42820867,40.71482,-73.737935
42820875,40.709038,-73.765748
42820877,40.70926,-73.764816
42820879,40.7094741,-73.7639229
42820883,40.709691,-73.763024
42820887,40.709906,-73.76213
42820890,40.710119,-73.761234
42820896,40.710551,-73.759445
42820902,40.71098,-73.757657
42820905,40.711197,-73.756762
42820908,40.71141,-73.755868
42820913,40.711625,-73.754973
42820914,40.711841,-73.75408
42820921,40.712269,-73.752288
42820925,40.712488,-73.751377
42820939,40.715082,-73.737883
42820941,40.7149633,-73.7355824
42820944,40.715083,-73.734085
42820946,40.71537,-73.731722
42820950,40.715453,-73.730993
42820953,40.715672,-73.729479
42820960,40.712754,-73.749964
42820963,40.712858,-73.749537
42820968,40.71568,-73.792687
42820973,40.7547731,-73.8299476
42820981,40.559331,-73.9016294
42821025,40.669285,-73.738501
42821027,40.669068,-73.738699
42821031,40.668729,-73.7390148
42821040,40.667764,-73.739933
42821042,40.666844,-73.740804
42821064,40.6773518,-73.7313161
42821071,40.6754641,-73.7328353
42821147,40.5858544,-73.8193841
42821153,40.584948,-73.818804
42821158,40.5832694,-73.8177364
42821196,40.5924674,-73.7842247
42821198,40.5924517,-73.786039
42821201,40.592569,-73.787047
42821204,40.5930098,-73.7890361
42821240,40.739109,-73.897676
42821245,40.738394,-73.897706
42821249,40.73768,-73.897732
42821253,40.7369646,-73.8977611
42821257,40.7359017,-73.8978028
42821259,40.73516,-73.897832
42821263,40.7343015,-73.8978662
42821264,40.7336098,-73.8978937
42821282,40.746144,-73.89811
42821287,40.7444917,-73.8977897
42821295,40.7431257,-73.8975345
42821299,40.7045894,-73.8877572
42821302,40.703176,-73.887181
42821305,40.701478,-73.886485
42821308,40.701508,-73.88607
42821311,40.6999642,-73.8858418
42821314,40.730328,-73.897933
42821328,40.743069,-73.8972929
42821340,40.717572,-73.893303
42821365,40.791038,-73.774087
42821377,40.7904706,-73.7735642
42821382,40.790405,-73.7735033
42821393,40.7474114,-73.9414293
42821400,40.7525012,-73.7528419
42821401,40.7529575,-73.7519895
42821404,40.753278,-73.751096
42821408,40.753626,-73.750249
42821412,40.753758,-73.749706
42821420,40.746735,-73.833188
42821428,40.746538,-73.831184
42821434,40.746142,-73.827174
42821441,40.746044,-73.826081
42821449,40.722314,-73.912041
42821452,40.722372,-73.910646
42821457,40.722447,-73.908422
42821462,40.7226,-73.904563
42821476,40.7222843,-73.9134416
42821479,40.722396,-73.912044
42821486,40.72719,-73.891778
42821491,40.7272,-73.884544
42821493,40.727369,-73.883328
42821498,40.7314591,-73.8763802
42821500,40.731884,-73.875782
42821502,40.732886,-73.87442
42821504,40.733597,-73.873456
42821509,40.727629,-73.889025
42821540,40.7871794,-73.8069713
42821543,40.78724,-73.806022
42821547,40.7873266,-73.8050964
42821549,40.7873885,-73.8041773
42821550,40.7874536,-73.8032598
42821555,40.7877201,-73.8013718
42821569,40.7884937,-73.7984538
42821572,40.7886369,-73.7974799
42821574,40.7886891,-73.7971248
42821577,40.7888275,-73.7961835
42821583,40.7889626,-73.7952648
42821586,40.7891562,-73.7939482
42821596,40.5578387,-73.9285353
42821601,40.556406,-73.927779
42821604,40.55494,-73.927003
42821609,40.553862,-73.926436
42821731,40.710775,-73.897576
42821736,40.710298,-73.896459
42821740,40.709826,-73.895354
42821744,40.70935,-73.89424
42821747,40.70886,-73.893157
42821763,40.764835,-73.730567
42821766,40.765147,-73.730031
42821814,40.766075,-73.728457
42821848,40.7670458,-73.7275124
42821858,40.702459,-73.81594
42821861,40.700712,-73.815137
42821866,40.699513,-73.814605
42821870,40.69858,-73.814194
42821885,40.6972697,-73.8133456
42821893,40.695303,-73.812084
42821900,40.693428,-73.811039
42821905,40.692046,-73.810268
42821908,40.691374,-73.809882
42821912,40.689447,-73.80871
42821917,40.688765,-73.808321
42821920,40.68723,-73.807473
42821927,40.6857505,-73.8066173
42821932,40.6848395,-73.8060521
42821936,40.6830991,-73.805174
42821941,40.681349,-73.804337
42821947,40.679603,-73.803482
42821952,40.6778452,-73.8025938
42821956,40.6766134,-73.8020782
42821960,40.6759905,-73.801913
42821964,40.674344,-73.8011574
42821969,40.6724447,-73.800635
42821974,40.6705664,-73.8006294
42821977,40.66985,-73.800632
42821980,40.669137,-73.800625
42821983,40.668437,-73.800607
42822266,40.691184,-73.868059
42822268,40.691316,-73.867209
42822276,40.691421,-73.86651
42822283,40.691565,-73.865621
42822285,40.6917096,-73.8648209
42822287,40.6918291,-73.8640999
42822290,40.6918665,-73.8638649
42822293,40.691962,-73.863312
42822294,40.692104,-73.862443
42822296,40.69215,-73.862148
42822299,40.692318,-73.860896
42822301,40.6925207,-73.8590857
42822303,40.692575,-73.858172
42822305,40.6926365,-73.8573135
42822307,40.6926957,-73.8563291
42822308,40.692736,-73.8555801
42822310,40.6928479,-73.8546876
42822312,40.693067,-73.8538408
42822313,40.6932801,-73.8532383
42822315,40.6937221,-73.8520821
42822317,40.6939913,-73.8513718
42822319,40.6940986,-73.8510708
42822321,40.6942626,-73.8504912
42822323,40.6944533,-73.8495692
42822325,40.694534,-73.8491418
42822328,40.6947973,-73.8477351
42822333,40.6950511,-73.8464607
42822334,40.6951795,-73.8453981
42822337,40.6952013,-73.8434526
42822339,40.6952174,-73.8429518
42822341,40.6952356,-73.8420276
42822343,40.695384,-73.8405254
42822345,40.6954055,-73.8403493
42822347,40.695555,-73.8396443
42822350,40.6956037,-73.8394914
42822353,40.6958662,-73.8387896
42822358,40.6963063,-73.8380174
42822364,40.6968856,-73.8372001
42822370,40.697847,-73.835681
42822375,40.6982823,-73.834845
42822379,40.6987092,-73.8340917
42822383,40.6991197,-73.8332934
42822384,40.6995042,-73.8326099
42822388,40.6995732,-73.8324541
42822401,40.699788,-73.8317872
42822404,40.6999423,-73.8311697
42822409,40.7000078,-73.8309001
42822413,40.7002152,-73.8299926
42822416,40.7003641,-73.8291154
42822421,40.7004171,-73.8287872
42822426,40.7006649,-73.8272682
42822430,40.7007863,-73.8265388
42822434,40.7008181,-73.8263531
42822438,40.7009517,-73.8256116
42822445,40.7011789,-73.8247476
42822448,40.701408,-73.823912
42822451,40.7015467,-73.8233721
42822466,40.7019103,-73.8217491
42822469,40.7020169,-73.8212006
42822472,40.7021179,-73.8205807
42822476,40.7021463,-73.8203226
42822482,40.702358,-73.818749
42822493,40.702487,-73.815316
42822499,40.702499,-73.814962
42822501,40.702531,-73.814294
42822504,40.702542,-73.813987
42822506,40.7025403,-73.8135864
42822509,40.702504,-73.813126
42822513,40.7024933,-73.8129794
42822517,40.702337,-73.811905
42822520,40.7022657,-73.811532
42822522,40.702145,-73.810832
42822524,40.7020154,-73.8099781
42822530,40.7018397,-73.8089965
42822542,40.7017762,-73.8069042
42822555,40.7017889,-73.8063409
42822559,40.701881,-73.805515
42822563,40.702132,-73.804442
42822569,40.7027374,-73.8022835
42822572,40.703341,-73.800201
42822578,40.70399,-73.798547
42822580,40.704223,-73.797962
42822584,40.704327,-73.797704
42822587,40.704611,-73.797007
42822593,40.705149,-73.795693
42822596,40.7054664,-73.7948889
42822600,40.705827,-73.793959
42822607,40.706708,-73.7914772
42822613,40.7069117,-73.79082
42822615,40.7072259,-73.7897017
42822620,40.7071826,-73.7896248
42822622,40.7075228,-73.7887306
42822625,40.7076423,-73.788068
42822627,40.7077097,-73.7877387
42822629,40.7079505,-73.786752
42822632,40.7079874,-73.784824
42822636,40.7079775,-73.7843142
42822640,40.707979,-73.7838168
42822649,40.708051,-73.7827895
42822652,40.7081221,-73.7823813
42822662,40.7082974,-73.7814662
42822666,40.7084687,-73.7805668
42822670,40.708634,-73.7796966
42822676,40.7087593,-73.7790554
42822692,40.7094583,-73.7749286
42822694,40.7097145,-73.7740653
42822697,40.7099686,-73.773166
42822703,40.7108563,-73.7706865
42822707,40.7114273,-73.7700725
42822711,40.711786,-73.7696868
42822717,40.7125093,-73.7687484
42822727,40.7131312,-73.7674395
42822732,40.7132276,-73.7670754
42822737,40.7133238,-73.7660511
42822739,40.7133322,-73.7648744
42822744,40.7133725,-73.7640093
42822748,40.7134322,-73.7628671
42822751,40.7134903,-73.7611879
42822759,40.7135206,-73.7592924
42822763,40.7135515,-73.7571557
42822768,40.71355,-73.7561624
42822777,40.7136606,-73.755097
42822781,40.7139016,-73.7540836
42822784,40.7141416,-73.7530971
42822787,40.7144069,-73.7522302
42822791,40.7146859,-73.7513416
42822795,40.714923,-73.7504551
42822798,40.7151986,-73.749376
42822804,40.7157007,-73.7470678
42822809,40.715799,-73.7465697
42822811,40.7159961,-73.7456743
42822823,40.716419,-73.7439137
42822827,40.7166523,-73.7429434
42822829,40.7169289,-73.7417104
42822832,40.7173656,-73.73984
42822835,40.7175586,-73.7389073
42822842,40.7177644,-73.737911
42822847,40.7178834,-73.7373477
42822851,40.71799,-73.7369896
42822855,40.7181067,-73.7361051
42822859,40.7184066,-73.7353125
42822864,40.7195501,-73.7331681
42822873,40.7215295,-73.7309726
42822875,40.7222327,-73.7303552
42823074,40.76877,-73.827532
42823076,40.767874,-73.828442
42823080,40.76727,-73.829045
42823083,40.766447,-73.829091
42823086,40.765688,-73.829129
42823090,40.765093,-73.829059
42823092,40.764556,-73.828906
42823104,40.704538,-73.802277
42823146,40.604995,-73.74417
42823148,40.603556,-73.744844
42823152,40.743456,-73.726042
42823206,40.744754,-73.722
42823220,40.722486,-73.820353
42823222,40.7227084,-73.8196226
42823225,40.723266,-73.81773
42823228,40.72394,-73.815469
42823239,40.7500507,-73.7107023
42823245,40.7505847,-73.7100934
42823248,40.7510784,-73.7093961
42823251,40.7516363,-73.7087612
42823253,40.7521811,-73.7081411
42823255,40.7527041,-73.7075459
42823257,40.7532645,-73.706908
42823259,40.753831,-73.7062632
42823270,40.707377,-73.862282
42823295,40.725116,-73.810691
42823299,40.725553,-73.806652
42823303,40.725736,-73.8050406
42823306,40.725991,-73.802696
42823309,40.726089,-73.801799
42823314,40.726187,-73.800907
42823317,40.726287,-73.800015
42823320,40.726385,-73.799123
42823324,40.726483,-73.798231
42823328,40.726582,-73.79734
42823332,40.726681,-73.796447
42823335,40.726783,-73.795519
42823339,40.726989,-73.793662
42823343,40.727142,-73.7923664
42823352,40.716251,-73.837327
42823364,40.740347,-73.746578
42823378,40.7221717,-73.8243732
42823393,40.7295881,-73.9225663
42823397,40.7288894,-73.9195097
42823407,40.739063,-73.8628656
42823410,40.738849,-73.863753
42823415,40.738426,-73.865549
42823417,40.738211,-73.86648
42823420,40.737829,-73.868191
42823424,40.737745,-73.868572
42823427,40.7373461,-73.8704166
42823431,40.7367566,-73.8730574
42823434,40.7364922,-73.874277
42823438,40.7355971,-73.8760838
42823439,40.734908,-73.876984
42823444,40.733906,-73.878349
42823446,40.732942,-73.87966
42823457,40.7303654,-73.9254051
42823469,40.728501,-73.917967
42823474,40.727609,-73.9121
42823482,40.7401161,-73.9596127
42823487,40.731751,-73.881295
42823490,40.731997,-73.88095
42823497,40.741588,-73.85287
42823506,40.72701,-73.901762
42823522,40.6813032,-73.8631221
42823528,40.6815543,-73.8622436
42823534,40.6818053,-73.8613651
42823540,40.682056,-73.860488
42823542,40.6823071,-73.859609
42823545,40.6825584,-73.8587297
42823549,40.682807,-73.8578598
42823558,40.683044,-73.8570305
42823563,40.6832887,-73.8561739
42823564,40.683453,-73.855599
42823571,40.683528,-73.855336
42823575,40.68377,-73.854492
42823580,40.684012,-73.85365
42823584,40.684253,-73.852801
42823589,40.684492,-73.851955
42823594,40.684734,-73.851111
42823598,40.684977,-73.850248
42823602,40.685227,-73.849369
42823604,40.685475,-73.848489
42823608,40.685722,-73.847608
42823612,40.6859365,-73.8468537
42823615,40.686139,-73.846173
42823619,40.686692,-73.844171
42823623,40.686937,-73.843327
42823629,40.687038,-73.843003
42823632,40.687199,-73.842442
42823635,40.687428,-73.841591
42823640,40.687673,-73.840745
42823644,40.687917,-73.839882
42823649,40.68817,-73.838979
42823660,40.688679,-73.837229
42823662,40.688928,-73.836346
42823666,40.689176,-73.835461
42823688,40.717551,-73.731522
42823700,40.690698,-73.828285
42823702,40.690935,-73.827456
42823705,40.691179,-73.826594
42823708,40.691471,-73.825563
42823712,40.691767,-73.824516
42823714,40.692062,-73.823477
42823718,40.692359,-73.822432
42823735,40.692617,-73.821523
42823741,40.692868,-73.820643
42823743,40.693118,-73.819762
42823746,40.693385,-73.818843
42823754,40.69396,-73.816808
42823758,40.694198,-73.815965
42823761,40.69468,-73.814275
42823765,40.695099,-73.812798
42823777,40.7169456,-73.7375023
42823778,40.7170341,-73.7354695
42823785,40.7173298,-73.7342887
42823788,40.717594,-73.73246
42823795,40.695449,-73.811566
42823798,40.69569,-73.810713
42823800,40.695911,-73.80994
42823803,40.696393,-73.808243
42823807,40.696643,-73.807402
42823811,40.6969454,-73.8065872
42823815,40.6972682,-73.805748
42823819,40.6975666,-73.8049879
42823822,40.6978611,-73.8041575
42823826,40.6981552,-73.8033694
42823830,40.6984415,-73.802568
42823855,40.777004,-73.7432802
42823860,40.7774338,-73.7428082
42823873,40.760177,-73.843972
42823877,40.760456,-73.843055
42823880,40.760733,-73.842145
42823892,40.768752,-73.780799
42823895,40.769009,-73.779931
42823900,40.769282,-73.779016
42823902,40.769669,-73.777689
42823909,40.752459,-73.897148
42823912,40.7525311,-73.8961932
42823915,40.7526336,-73.8952594
42823917,40.7527351,-73.8943377
42823922,40.7528347,-73.893394
42823926,40.7529257,-73.8924663
42823931,40.7530295,-73.8915359
42823933,40.7531287,-73.8906036
42823936,40.7532196,-73.8896719
42823938,40.7533197,-73.8887479
42823940,40.7534157,-73.8878106
42823944,40.7535179,-73.8868659
42823949,40.7536106,-73.8859543
42823953,40.7537127,-73.8850236
42823955,40.7538117,-73.8840979
42823959,40.7539047,-73.8831676
42823962,40.7540006,-73.8822393
42823963,40.7540996,-73.8813069
42823966,40.7542037,-73.8803773
42823969,40.7542997,-73.8794493
42823973,40.7543947,-73.8785253
42823980,40.7544947,-73.8775926
42823985,40.7546856,-73.8757296
42823989,40.7547826,-73.8747996
42823992,40.7548854,-73.8738703
42823995,40.7550036,-73.8726826
42823999,40.7550931,-73.8718751
42824004,40.7552817,-73.8700714
42824008,40.7553765,-73.8691584
42824012,40.75549,-73.8681419
42824015,40.7555949,-73.8671177
42824021,40.7556907,-73.8662315
42824025,40.7557847,-73.8653378
42824029,40.7558957,-73.8642901
42824032,40.7559858,-73.8633928
42824036,40.7561749,-73.8616077
42824045,40.7563627,-73.8597123
42824049,40.7564718,-73.8587927
42824053,40.7566623,-73.8579115
42824071,40.765215,-73.939419
42824080,40.764616,-73.937796
42824085,40.7642579,-73.9370141
42824088,40.763894,-73.936256
42824091,40.7635103,-73.9354541
42824096,40.762826,-73.933981
42824101,40.761706,-73.93158
42824112,40.7604087,-73.9288436
42824118,40.7600461,-73.9280668
42824124,40.7596656,-73.9272514
42824130,40.7592929,-73.926453
42824136,40.7589212,-73.9256566
42824141,40.7585467,-73.9248542
42824147,40.758178,-73.9240642
42824149,40.7578,-73.9232542
42824152,40.757428,-73.9224573
42824162,40.7566896,-73.9208753
42824167,40.7563088,-73.9200593
42824169,40.755936,-73.9192607
42824172,40.7555621,-73.9184597
42824174,40.7551902,-73.9176628
42824176,40.7548199,-73.9168694
42824181,40.7544476,-73.9160719
42824187,40.7540695,-73.9152674
42824195,40.769847,-73.776693
42824196,40.770162,-73.775165
42824205,40.7518562,-73.9036029
42824207,40.7519194,-73.9025632
42824211,40.7519365,-73.9021739
42824214,40.7520004,-73.901559
42824216,40.7520715,-73.9008752
42824219,40.7521685,-73.8999427
42824223,40.7522651,-73.8990136
42824236,40.766856,-73.827351
42824240,40.7665009,-73.8275186
42824244,40.766887,-73.82395
42824253,40.767024,-73.82282
42824261,40.767119,-73.822005
42824265,40.767227,-73.821126
42824268,40.767359,-73.820039
42824272,40.767472,-73.819133
42824275,40.767539,-73.818573
42824278,40.767597,-73.818115
42824282,40.767672,-73.817368
42824285,40.767612,-73.816465
42824291,40.767509,-73.815418
42824294,40.767416,-73.814356
42824299,40.767287,-73.813004
42824303,40.767182,-73.811639
42824316,40.7650974,-73.8370012
42824318,40.7653359,-73.8354019
42824324,40.766162,-73.7895559
42824325,40.7664344,-73.7886347
42824329,40.766692,-73.7877635
42824342,40.7672091,-73.7860145
42824347,40.7674675,-73.7851403
42824351,40.7677153,-73.7843005
42824355,40.7679853,-73.7833891
42824371,40.76657,-73.831443
42824373,40.766817,-73.830377
42824378,40.5992564,-73.7524785
42824386,40.748062,-73.879839
42824387,40.7476478,-73.8788981
42824388,40.746865,-73.877159
42824389,40.746066,-73.875362
42824399,40.7720182,-73.9333179
42824405,40.7715187,-73.9312734
42824413,40.697551,-73.808966
42824414,40.6945502,-73.8070719
42824417,40.694269,-73.8068235
42824424,40.6086977,-73.8190932
42824428,40.607617,-73.820355
42824434,40.6072026,-73.8207822
42824441,40.6060721,-73.8224212
42824451,40.5925348,-73.7602718
42824452,40.5949881,-73.7607195
42824459,40.594949,-73.7610971
42824462,40.596248,-73.7613048
42824467,40.5980156,-73.7616289
42824469,40.598308,-73.76168
42824472,40.598951,-73.761815
42824480,40.7764495,-73.9335209
42824488,40.6355639,-73.7407306
42824502,40.781683,-73.821011
42824503,40.781115,-73.821086
42824508,40.7794181,-73.821323
42824509,40.77831,-73.821478
42824513,40.775973,-73.821745
42824515,40.775259,-73.821801
42824516,40.774517,-73.821866
42824520,40.773064,-73.821865
42824523,40.772352,-73.821866
42824527,40.771637,-73.821915
42824530,40.77082,-73.821897
42824533,40.769684,-73.821637
42824536,40.768559,-73.821405
42824540,40.76616,-73.820902
42824559,40.748042,-73.81962
42824570,40.745172,-73.8213867
42824575,40.743856,-73.822209
42824578,40.74321,-73.822609
42824582,40.742563,-73.823014
42824584,40.7419077,-73.8234174
42824588,40.78882,-73.8211817
42824594,40.7862369,-73.8201225
42824597,40.7845598,-73.8194826
42824624,40.741424,-73.823728
42824627,40.741028,-73.823967
42824633,40.7398536,-73.8247176
42824637,40.7397557,-73.8243545
42824648,40.67349,-73.791652
42824652,40.671815,-73.792084
42824657,40.6687325,-73.7927547
42824661,40.6670823,-73.7927501
42824667,40.705496,-73.810589
42824668,40.704603,-73.810172
42824671,40.703578,-73.809693
42824685,40.687524,-73.798286
42824687,40.685359,-73.797225
42824694,40.683612,-73.796368
42824697,40.681862,-73.795512
42824701,40.680027,-73.794615
42824706,40.678749,-73.793993
42824712,40.67708,-73.793173
42824714,40.675514,-73.792453
42824765,40.6969169,-73.8055465
42824777,40.701055,-73.808878
42824781,40.7002323,-73.8086796
42824861,40.6576571,-73.8054311
42824890,40.703024,-73.837671
42824892,40.7023731,-73.8361098
42824896,40.7017533,-73.8346235
42824899,40.7012609,-73.8334425
42824902,40.7007909,-73.8322974
42824909,40.7002443,-73.8310043
42824938,40.7336185,-73.8211358
42824939,40.7328949,-73.821168
42824966,40.7817124,-73.824605
42824968,40.7807178,-73.8250555
42824971,40.7802963,-73.8252919
42824975,40.7766692,-73.8274055
42824979,40.775977,-73.827778
42824982,40.774585,-73.828603
42825005,40.7908398,-73.8239421
42825022,40.787493,-73.824416
42825025,40.786737,-73.8244535
42825040,40.7900286,-73.8211888
42825059,40.669128,-73.732367
42825061,40.668126,-73.729302
42825071,40.668243,-73.729259
42825087,40.676629,-73.753141
42825091,40.762738,-73.738593
42825095,40.763318,-73.736996
42825100,40.764092,-73.734884
42825103,40.764908,-73.733584
42825118,40.730831,-73.828554
42825128,40.731382,-73.826706
42825132,40.731435,-73.826527
42825136,40.731657,-73.825801
42825142,40.732299,-73.822363
42825153,40.731655,-73.820535
42825175,40.725133,-73.847507
42825179,40.725629,-73.845844
42825185,40.7263,-73.843594
42825196,40.7293712,-73.9285794
42825218,40.7371484,-73.9056191
42825220,40.736718,-73.906747
42825222,40.7364237,-73.9078319
42825232,40.7351685,-73.9184093
42825270,40.737582,-73.9046317
42825278,40.7383507,-73.9027377
42825280,40.7386142,-73.9017854
42825290,40.7390414,-73.9008317
42825292,40.739669,-73.898825
42825296,40.7365579,-73.9276066
42825297,40.7364553,-73.9266771
42825298,40.7362743,-73.9257604
42825299,40.736032,-73.924879
42825300,40.735784,-73.923972
42825301,40.735628,-73.923066
42825302,40.7355254,-73.9221146
42825303,40.7354136,-73.9211923
42825304,40.7353484,-73.9202543
42825306,40.735359,-73.919302
42825307,40.7354353,-73.9183532
42825308,40.735393,-73.9169064
42825313,40.7366975,-73.9081884
42825314,40.7368936,-73.9074584
42825315,40.7372212,-73.9065274
42825316,40.7376544,-73.9055797
42825317,40.7380819,-73.9046098
42825321,40.7385617,-73.9032722
42825359,40.714503,-73.877419
42825364,40.713862,-73.876937
42825371,40.73793,-73.908555
42825384,40.735325,-73.908346
42825390,40.724137,-73.910759
42825392,40.7229811,-73.9106686
42825398,40.721687,-73.910603
42825401,40.720313,-73.910514
42825404,40.719857,-73.910484
42825410,40.592224,-73.781632
42825422,40.595267,-73.781836
42825426,40.5964812,-73.7819462
42825434,40.705577,-73.744308
42825437,40.705072,-73.742091
42825442,40.704596,-73.740076
42825450,40.704551,-73.745959
42825453,40.705038,-73.744099
42825458,40.689418,-73.787485
42825461,40.689841,-73.786331
42825470,40.704868,-73.739976
42825472,40.704807,-73.738077
42825480,40.704747,-73.736129
42825483,40.704685,-73.734183
42825488,40.704626,-73.732236
42825493,40.704567,-73.730291
42825496,40.704491,-73.727842
42825503,40.703203,-73.751135
42825505,40.7036079,-73.7496005
42825511,40.699969,-73.763506
42825512,40.700518,-73.761402
42825517,40.701105,-73.759153
42825525,40.7494155,-73.9543388
42825534,40.7490527,-73.9521998
42825539,40.7489433,-73.9516255
42825542,40.748546,-73.949628
42825544,40.748107,-73.947355
42825546,40.7476657,-73.9450603
42825551,40.7474121,-73.94373
42825558,40.746143,-73.941736
42825568,40.676563,-73.838716
42825570,40.675917,-73.8384
42825573,40.675253,-73.838079
42825575,40.674504,-73.837719
42825582,40.673807,-73.83738
42825602,40.6697065,-73.8357361
42825606,40.669281,-73.8349804
42825611,40.7484791,-73.835066
42825718,40.716463,-73.792341
42825727,40.724339,-73.76907
42825763,40.722516,-73.768948
42825823,40.710941,-73.765132
